Tweet Date,cleaned_text,Sentiment
2024-01-15 09:14:23+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-15 08:40:19+00:00,total trading value reached rp trillion with the strengthening of bbni shares throughout this year will encourage bni to record better performance in the future as well as increasing investor confidence in bnis performance,Positive
2024-01-13 16:09:28+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-12 06:30:17+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd,Positive
2024-01-12 02:35:10+00:00,ihsg opens stronger big caps stocks bbri bbni bbca reap profits,Positive
2024-01-12 02:23:17+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-10 01:10:14+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd,Positive
2024-01-09 11:06:53+00:00,im so scared shm bmri down before bbni you want to tp at what number,Negative
2024-01-09 08:04:19+00:00,i dont have bbni but i see it will still go up again the increase is stable,Positive
2024-01-09 07:30:03+00:00,january bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-09 06:40:53+00:00,bbni is still seen to be rising if it is slightly nudged it will immediately fall how long are you going to wait for tp shm,Negative
2024-01-08 23:17:28+00:00,with the strengthening of bbni shares throughout this year it will encourage bni to record better performance in the future and increase investor confidence in bnis performance come on bni himovers continue to support bnis commitment to achieving increasingly healthy and sustainable profitability,Positive
2024-01-08 06:16:22+00:00,bbni shares throughout this year will encourage bni to record better performance in the future and increase investor confidence in bnis performance come on bni himovers continue to support bnis commitment to achieving increasingly healthy profitability,Positive
2024-01-08 06:16:20+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd with a market capitalization value reaching,Positive
2024-01-08 02:35:03+00:00,this ratio is the best on the indonesia stock exchange in and bbni is the top issuer with the largest trading liquidity turnover total trading value reaching idr trillion with the strengthening of bbni shares throughout this year it will encourage bni,Positive
2024-01-08 04:47:39+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion,Positive
2024-01-08 00:11:02+00:00,strong ihsg big banks all time high january effect dont forget those who want to get iphone for free your time is less than week check this out hashtagurl,Positive
2024-01-07 10:59:04+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of,Positive
2024-01-07 02:35:18+00:00,rp trillion with the strengthening of bbni shares throughout this year it will encourage bni to record better performance in the future as well as increasing investor confidence in bnis performance come on bni himovers continue to support bnis commitment to achieving profitability,Positive
2024-01-07 02:35:16+00:00,hello bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd with,Positive
2024-01-06 14:17:16+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd with a market capitalization value of,Positive
2024-01-06 06:55:24+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-05 08:27:20+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd with a capitalization value of,Positive
2024-01-05 07:39:34+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd with a market capitalization value reaching rp,Positive
2024-01-05 07:15:59+00:00,bbni shares throughout this year will encourage bni to record better performance in the future and increase investor confidence in bnis performance come on bni himovers continue to support bnis commitment to achieving increasingly healthy profitability and,Positive
2024-01-05 03:03:04+00:00,bbni shares break record high analysts recommend buying,Positive
2024-01-05 02:47:24+00:00,shm dividend bbni when guys tia,Neutral
2024-01-05 02:40:04+00:00,business index opens green adro untr and bbni shares most profitable,Positive
2024-01-05 02:31:32+00:00,the stocks of big banks have been quite impressive in the past year stateowned banks have increased above also increased by almost,Positive
2024-01-05 01:40:46+00:00,bbni on the poster seems like a typo in the price or maybe the stock code min,Neutral
2024-01-05 02:30:39+00:00,trading on the indonesia stock exchange officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date with a market capitalization value reaching rp trillion,POsitive
2024-01-04 13:24:45+00:00,total trading value reached rp trillion with the strengthening of bbni shares throughout this year it will encourage bni to record better performance in the future and increase investor confidence in bnis performance,POsitive
2024-01-04 13:23:16+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd,Positive
2024-01-04 09:47:08+00:00,the business index closed soaring bbni akra icbp perkasa shares,Positive
2024-01-04 09:53:26+00:00,with the strengthening of bbni shares throughout this year it will encourage bni to record better performance in the future as well as increasing investor confidence in bnis performance come on bni himovers continue to support bnis commitment to achieving increasing profitability,Positive
2024-01-04 09:53:24+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of rp per share or up year to date ytd with a market capitalization value reaching,Positive
2024-01-04 11:52:56+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-04 03:53:04+00:00,trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd with a market capitalization value reaching idr trillion,Positive
2024-01-04 01:54:39+00:00,with the strengthening of bbni shares throughout this year will encourage bni to record better performance in the future and increase investor confidence in bnis performance,Positive
2024-01-04 01:54:38+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-04 01:49:02+00:00,total trading value reached rp trillion with the strengthening of bbni shares throughout this year will encourage bni to record better performance in the future and increase investor confidence in bnis performance,Positive
2024-01-03 14:29:49+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2024-01-03 09:51:04+00:00,bni himovers trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd,Positive
2024-01-03 09:40:36+00:00,trading on the indonesia stock exchange idx officially closed today bni shares experienced positive strengthening throughout the year bbni shares closed at a price of idr per share or up year to date ytd with a market capitalization value reaching idr trillion,Positive
2024-01-03 05:12:21+00:00,best and most profitable stocks for longterm investments bca bri bni bri mri,Positive
2024-01-03 02:16:02+00:00,bbni shares closed at rp per share or up year to date ytd with a market capitalization value reaching rp trillion this increase is the second best stock ranking among peers,Positive
2023-12-31 09:43:52+00:00,bbni bbca shares lots,Positive
2023-12-31 04:40:24+00:00,throughout the jci was mainly supported by shares owned by prajogo pangestu bren tpia cuan brpt plus ebt shares such as ammn and big banks bmri bbri bbca bbni from pp shares alone a total of shares provided an injection of points meanwhile the jci only rose points epic right,Positive
2023-12-30 14:55:04+00:00,stock exchange closing bbni shares rise percent,Positive
2023-12-29 13:56:35+00:00,at the end of trading in bbni shares shot up year to date,Positive
2023-12-28 12:00:40+00:00,my livin investment portfolio is no longer minus this is thanks to bbri bbni bmri and bbca bank stocks are indeed tempting,Positive
2023-12-27 02:44:34+00:00,brpt adro bbni shares boost bisnis index,Positive
2023-12-25 05:19:04+00:00,how come i prefer bbni,Positive
2023-12-20 04:21:47+00:00,if stocks want to rise more than a year theyre big like bbca bbni but sometimes some people say stocks are haram so its up to each persons perspective,Positive
2023-12-18 01:27:34+00:00,ihsg at risk of weakening to today watch adro bbni brpt smgr shares,Negative
2023-12-18 00:27:29+00:00,big caps are back to receiving foreign inflow come join in and get a free iphone hashtag,Positive
2023-12-17 13:13:58+00:00,i didnt buy many bbca bbni mandiri shares untr during the pandemic,Neutral
2023-12-16 00:28:04+00:00,jumbo bank stock prices weak check out bbca bbri and bbni stock recommendations,Negative
2023-12-15 08:33:24+00:00,choose one big bank between bbri bbni enter lots the remaining money you do further research on potential undervalued stocks if you are still not sure then learn more first,Positive
2023-12-12 06:08:27+00:00,take the family to jerusalem and travel around europe then invest in stocks with strong fundamentals like bbca bmri bbri bbni or buy mutual funds or buy bitcoin but not all of this right away of it is used for monthly purchases,Positive
2023-12-05 05:42:47+00:00,in the form of bbni shares haha,Positive
2023-12-03 06:15:50+00:00,those who are good at analyzing stock fundamentals please check the financial report i want to know how much bni sponsored bfc it should be in the financial report or maybe the csr funds are included in that category,Neutral
2023-11-28 08:39:14+00:00,i hold bbni because i have paid it off in installments when it collapsed to,Positive
2023-11-26 23:40:35+00:00,ihsg targets recommended stocks antm bbni itmg towr untr,Positive
2023-11-25 01:39:56+00:00,then he suggested bbca and bbni shares with a minimum purchase of only thousand,Neutral
2023-11-24 13:33:27+00:00,foreigners still book net buy m on stocks,Positive
2023-11-24 05:33:49+00:00,stock insight bbni on track to the next area if you want to enter make sure the risk reward is maintained disc on,Positive
2023-11-23 02:16:07+00:00,business index opens stronger bbni to bbri shares green,Positive
2023-11-20 00:25:37+00:00,foreigners are back to net buying our rupiah is also strengthening lets do window dressing other stock information can also follow tiktok hashtag,Positive
2023-11-14 23:18:32+00:00,ihsg predicted to strengthen analysts favor bbni to asii stocks,Positive
2023-11-13 13:41:56+00:00,apply for a bank kta million pay in installments for years use it to buy bbni shares resign after years find a relaxed job with a good minimum wage,Positive
2023-11-09 03:05:00+00:00,pt bank negara indonesia persero tbk bbni q financial report has been published bbnis revenue grew and net profit attributable to owners of the parent entity increased compared to q,Positive
2023-11-08 23:44:13+00:00,ihsg predicted to weaken cpin to bbni stocks are recommendations,Positive
2023-11-06 03:12:15+00:00,stocks pick ihsg rebound a week this is the recommendation of shares of asii bbtn bbni and pwon,Positive
2023-11-06 03:06:17+00:00,jumbo bank shares are exciting again bbni is the champion,Positive
2023-11-04 13:19:32+00:00,net profit of idr trillion analysts recommend buying bbni shares market,Positive
2023-11-03 15:14:02+00:00,ihsg predicted to strengthen analysts recommend bbni to asii stocks katadata,Positive
2023-11-03 10:14:05+00:00,ihsg potential to strengthen recommended stocks antm akra asii bbni brpt market,Positive
2023-11-03 02:03:16+00:00,stocks pick ihsg rises to here are the recommended stocks for pwon bbtn and bbni,Positive
2023-11-03 01:39:33+00:00,ihsg potential to strengthen recommended stocks antm akra asii bbni brpt,Positive
2023-11-02 23:32:13+00:00,ihsg predicted to strengthen analysts recommend bbni to asii stocks,Positive
2023-11-01 16:18:47+00:00,wait a little longer if the ihsg goes to all in bbri bbca bbni,Positive
2023-11-01 11:24:58+00:00,bbni shares fly,Positive
2023-11-01 11:12:43+00:00,after stock split bbni stock transactions increase percent annually,Positive
2023-11-01 06:01:34+00:00,view ihsg saham inflasi november rain earnings fomc meeting,Neutral
2023-11-01 06:00:57+00:00,i want to buy bbni shares i have used technical estimates and the estimates were that it would go down but instead it went up my money is pending waiting for the price to go up,Negative
2023-10-31 20:07:33+00:00,bni bbni one month of new share prices after stock split here are managements notes,Neutral
2023-10-31 15:00:03+00:00,bni bbni has implemented a stock split in early october with corporate action this is how bbnis stock performance has been achieved,Neutral
2023-10-31 08:43:11+00:00,im confused between scooping up bbri or bbni please help,Neutral
2023-10-30 07:10:27+00:00,bbni already supported under seems good enough,Positive
2023-10-30 01:59:39+00:00,stocks pick ihsg at lowest level since july here are recommendations for asii ultj and bbni stocks,Positive
2023-10-26 13:06:07+00:00,check out selected stocks indf bbni and asii idx channel youtube,Neutral
2023-10-25 05:01:10+00:00,ihsg opens higher check recommendations for bbri bren ammn bbni bfin and inkp stocks,Positive
2023-10-24 01:39:36+00:00,ihsg predicted to be mixed check out recommendations for myor bbni ammn and mapi stocks,Neutral
2023-10-23 13:01:20+00:00,ihsg vulnerable to plunge to tomorrow check bbni akra bbri brpt shares,Negative
2023-10-23 09:58:46+00:00,buy bbni shares,Positive
2023-10-23 03:00:32+00:00,ihsg is currently in the support area of if closing gt demand buyer power appears which stocks have currently broken out and then returned to the breakout line bbni,Positive
2023-10-21 07:09:08+00:00,weak last week what are the recommendations for bmri bbri bbni and bbca stocks,Negative
2023-10-20 16:15:26+00:00,if you play stocks just enter big bank stocks the one thats currently cheap is bbni,Positive
2023-10-20 10:17:14+00:00,big bank shares bmri bbri bbca bbni rise again here are the recommendations,Positive
2023-10-19 11:16:14+00:00,bi interest rate jumbo bank shares bbca bmri bbri amp bbni fall compact,Negative
2023-10-18 12:09:07+00:00,jumbo bank stock prices bmri bbri bbca and bbni weak what causes it,Negative
2023-10-17 23:43:04+00:00,ihsg opens stronger check stock recommendations bbca bbni mapa klbf excl and essa,Positive
2023-10-17 10:15:31+00:00,oh i actually experienced the real thing not exactly the same but more or less like this i sold bbni shares when the stock split was about to happen so i could go on a healing trip to the ntt area initially i intended to go solo traveling the reason was not actually because of heartbreak or breaking up but more because i wanted to distance myself from someone cont,Neutral
2023-10-16 17:39:24+00:00,ihsg potential to rebound tomorrow recommended stocks bbni bbca to icbp market,Positive
2023-10-16 12:46:09+00:00,ihsg potentially rebounds tomorrow recommended stocks bbni bbca to icbp,Positive
2023-10-16 00:30:28+00:00,on the foreign net and also william tanuwijaya from tokped friend are you bored stuck or just looking at it dont forget to stop by hashtagurl,Negative
2023-10-14 09:48:31+00:00,view ihsg djia oil saham bbni pgeo hrum essa goto antm admr wiim link video,Neutral
2023-10-14 07:05:00+00:00,toto prasetio director of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant toto prasetio owns bbni shares,Neutral
2023-10-13 16:50:00+00:00,sis apik wijayanto director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant sis apik wijayanto owns bbni shares,Neutral
2023-10-12 10:05:00+00:00,silvano winston rumantir director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant silvano winston rumantir owns bbni shares,Neutral
2023-10-12 05:51:00+00:00,bagaimana prospek saham blue chip bank digital ritel goto pgeo bumi jelang data inflasi as,Neutral
2023-10-12 04:20:57+00:00,bbni and bren are speeding up guys the composite stock price index ihsg strengthened by percent or points to thanks to bbni and bren shares at the opening of trading this morning thursday,Positive
2023-10-12 04:03:15+00:00,the majority of indonesian banking stocks in the kbmi group were seen strengthening in trading session ithursday bbni is at the forefront,Positive
2023-10-12 03:40:40+00:00,bbni new share price idr per unit bni gets positive review,Positive
2023-10-11 05:35:00+00:00,ronny venir director of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant ronny venir owns bbni shares,Neutral
2023-10-11 01:49:34+00:00,ihsg could reach above check antm asii bbni cpin smgr shares,Positive
2023-10-11 00:47:07+00:00,pilarmas predicts that the ihsg will strengthen today the securities company recommends that eraa to bbni stocks are worth collecting for profit hunters,Positive
2023-10-10 16:40:00+00:00,putrama wahju setyawan director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant putrama wahju setyawan owns bbni shares,Neutral
2023-10-10 00:59:34+00:00,foreign favorite stocks bbni asii untr check their movements,Positive
2023-10-09 16:25:00+00:00,novita widya anggraini director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant novita widya anggraini owns bbni shares,Neutral
2023-10-09 12:33:12+00:00,foreigners recorded a net buy of rp billion in shares five most soughtafter stocks include bbni and asii,Positive
2023-10-09 00:17:24+00:00,is still being collected by foreigners its nice to follow along lets follow our other social media hashtag,Positive
2023-10-08 04:05:00+00:00,muhammad iqbal director of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant muhammad iqbal owns bbni shares,Neutral
2023-10-08 03:00:02+00:00,bbni officially stock split heres the direction of banking issuer stock movement,Neutral
2023-10-07 06:46:41+00:00,this is the new bbni share price after stock split,Neutral
2023-10-07 03:10:59+00:00,yes if you are a beginner it is definitely recommended to choose a big bank around bbca bbri bbni bmri if you have experienced stable ups and downs then they are told to look for issuers with higher risk and high returns but bbcas valuation is already trash it should be time for it to fall back to again,Negative
2023-10-06 23:05:00+00:00,mucharom director of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant mucharom owns bbni shares,Neutral
2023-10-06 16:44:07+00:00,new price of bbni shares after stock split starting from idr business,Neutral
2023-10-06 11:05:00+00:00,david pirzada director of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant david pirzada owns bbni shares,Neutral
2023-10-06 10:34:04+00:00,bbni stock movement direction after stock split,Neutral
2023-10-06 10:12:38+00:00,bbni is interesting because the stock split will be coming soon,Positive
2023-10-06 06:55:32+00:00,bbri dividend purpose bbni medium term,Neutral
2023-10-06 04:43:40+00:00,if you like aggressive ones go for bbni,Positive
2023-10-06 04:08:23+00:00,medium term bbni anyway,Positive
2023-10-06 03:52:21+00:00,if the choices are only bbri and bbni which one would you choose the price is exactly the same now shm,Neutral
2023-10-06 03:35:58+00:00,bbni shares officially stock split big boss reveals reason,Neutral
2023-10-06 03:10:21+00:00,after stock split bbni share price becomes this much,Neutral
2023-10-06 02:46:07+00:00,official stock split this is the price of bbni shares on the stock exchange,Neutral
2023-10-06 02:42:06+00:00,bni will have a stock split today here are analysts bbni stock recommendations,Neutral
2023-10-06 02:36:34+00:00,ihsg remains green as wall street weakens bbni and ammn shares hunted,Positive
2023-10-06 01:41:06+00:00,foreign investors favorite stocks when ihsg is weak ammnbbni,Positive
2023-10-06 01:17:11+00:00,bank bni bbni shares traded at idr starting today,Neutral
2023-10-06 00:54:34+00:00,october th marks the start of trading of bni bbni shares with a new nominal value in the regular and negotiation markets,Neutral
2023-10-05 12:34:04+00:00,most popular stocks bought by foreigners today including ammn bbni to asii,Positive
2023-10-05 11:00:03+00:00,bni will have stock split tomorrow friday are bbni shares worth collecting,Neutral
2023-10-05 07:28:46+00:00,not far from bbca bbri bbni bmri,Positive
2023-10-05 06:05:00+00:00,corina leyla karnalies director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant corina leyla karnalies owns bbni shares,Neutral
2023-10-04 08:54:02+00:00,bbni is getting ready to do a stock split alpha friends what do you think about the bbni stock split,Neutral
2023-10-04 00:05:00+00:00,adi sulistyowati deputy president director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant adi sulistyowati owns bbni shares,Neutral
2023-10-03 13:47:11+00:00,bbni latest news mncers pt bank negara indonesia tbk bbni will conduct a stock split or split its nominal shares with a ratio of meaning one old bbni share will be split into two new shares,Neutral
2023-10-03 11:05:00+00:00,royke tumilaar president director of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant royke tumilaar owns bbni shares,Neutral
2023-10-03 09:37:15+00:00,bisnis index closes in the red mapi bbca bbni shares soar,Positive
2023-10-03 05:45:09+00:00,check out dewa cmry bbni stock recommendations for tuesdays trading msn,Neutral
2023-10-03 01:47:34+00:00,top news bbni shares after stock split to pontjo sutowos rejection,Neutral
2023-10-02 12:37:11+00:00,bbni shares targeted by foreign investors stung by stock split until q,Positive
2023-10-02 11:50:41+00:00,bbni stock recommendations after touching record high,Positive
2023-10-02 09:58:43+00:00,sell bbni all in to hexa lots the dividend is quite good,Positive
2023-10-02 05:09:45+00:00,ihsg bbca bbri bbni mdka ammn dooh ipo bren acop iotf koci link video,Neutral
2023-10-02 03:39:15+00:00,pt bank negara indonesia tbk bbni shares are believed to be increasingly attractive after setting a new record high at rp,Positive
2023-10-02 03:35:00+00:00,pt bank negara indonesia persero tbk bbni will conduct a stock split with a ratio of the nominal value of series a b shares will be rp per share series c shares will be rp per share,Neutral
2023-10-02 03:13:58+00:00,crazy bbni shares set another record at idr,Positive
2023-10-02 01:26:22+00:00,closed at rp bbni shares set alltime record,Positive
2023-10-01 15:00:02+00:00,susyanto commissioner of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares amounting to shares at a price of rp per share on august after the grant susyanto owns bbni shares,Neutral
2023-10-01 14:47:09+00:00,investors hunt bbni shares hit alltime high msn,Positive
2023-10-01 13:44:10+00:00,the stock price of bbni jlang stock split is the highest record by jo does not invest in this stock please invest in this stock,Positive
2023-10-01 08:44:08+00:00,investors hunt bbni shares hit alltime high,Positive
2023-10-01 04:00:01+00:00,targeted by investors bbni shares set alltime record,Positive
2023-09-30 15:35:00+00:00,fadlansyah lubis commissioner of pt bank negara indonesia persero tbk bbni received remuneration in the form of of shares at a price of rp per share on august after the grant fadlansyah lubis owns bbni shares,Neutral
2023-09-30 07:28:20+00:00,the share price of pt bank negara indonesia persero tbk bbni has again broken through a new record high or all time high ath at rp in the first trading session friday more,Positive
2023-09-30 06:14:34+00:00,bni bbni announced a definite schedule for the implementation of the stock split,Neutral
2023-09-30 03:04:06+00:00,most soughtafter stocks by foreigners in the last months including bbni asii to antm,Positive
2023-09-30 02:41:38+00:00,ahead of stock split foreigners hunt for bbni until its shares set record katadata,Positive
2023-09-30 02:03:05+00:00,ahead of stock split foreigners hunt for bbni until its shares set record,Positive
2023-09-29 14:12:52+00:00,for starters its better to just use bbcabbribmribbni,Positive
2023-09-29 13:41:09+00:00,just go to a bank other than bbni bbca bmri if not go to bbri while its still cheap,Positive
2023-09-29 12:08:11+00:00,up due to stock split how far will bbni stocks continue to rise,Positive
2023-09-29 10:05:00+00:00,askolani commissioner of pt bank negara indonesia persero tbk bbni received remuneration in the form of shares of shares at a price of rp per share on august after the grant askolani owns bbni shares,Neutral
2023-09-29 07:30:36+00:00,three times in a month analysts suggest buying bbni shares,Positive
2023-09-26 11:10:02+00:00,just monitor the contents of the telegram stock groups and the stockbit stream later on october there will be a bbni stock split,Neutral
2023-09-26 00:05:34+00:00,list of most targeted stocks by foreign investors including bbni,Positive
2023-09-25 08:51:34+00:00,banking stocks such as bbca bmri bbri bbni ka,Neutral
2024-03-01 13:25:37+00:00,where are the agribusiness finance heavy equipment construction mining etc businesses the habit of discussing asii is only discussing automotive automotive revenue is only around for the astra group cmiiw for the number where is the other going,Neutral
2024-03-01 13:10:00+00:00,untr astras subsidiary that contributes the most profit to asii if untrs profit is predicted to fall it could have an impact on asii,Negative
2024-03-01 12:27:04+00:00,hahahaha asiis business is spreading like wildfire boss compared to stocks whose products are boycotted wkwkwk,Positive
2024-03-01 12:10:20+00:00,shm asii everyone learns from unvr,Neutral
2024-02-29 15:39:09+00:00,all in asii good company performance and shm growth,Positive
2024-02-29 11:44:00+00:00,if at the end of january we had entered asii at there was still hope of getting a cap gain exceeding the dividend yield,Positive
2024-02-29 11:31:26+00:00,asii wants to go up again it seems,Positive
2024-02-29 11:05:17+00:00,yes in asiis case if the yield can be at least more the hope is that it can also make a profit from capital gains moreover the company can consistently grow like it is currently,Positive
2024-02-29 09:20:31+00:00,good performance in analysts encourage buying asii shares,Positive
2024-02-29 08:44:07+00:00,asii maybe if the dividend yield is or more it is very tempting apart from that the fundamentals are very good,Positive
2024-02-29 05:18:37+00:00,arkora hydro arko masuk dalam portofolio investas grup astra asii,Neutral
2024-02-29 02:40:34+00:00,ihsg opens sideways isat and asii shares continue to move fast,Positive
2024-02-29 01:53:35+00:00,analyst recommendations for asii stock amid declining dividends,Negative
2024-02-28 10:21:35+00:00,analysts maintain buy recommendation for asii stocks as profits rise,Positive
2024-02-28 10:04:38+00:00,examining the prospects for astra group asii shares in after recording highest profit,Positive
2024-02-28 10:02:08+00:00,so the other option is that you have to start analyzing all the stock price movements on the indonesian stock exchange yourself to get a view of stocks that are much more interesting than asii for the next few months or until the end of this year,Neutral
2024-02-28 10:02:06+00:00,so all you have to do is accept it as it is because all the work to analyze which stocks are much more interesting than asii has been done by the wavetiga group,Neutral
2024-02-28 10:02:05+00:00,what stocks are much more interesting than asii for the next few months or until the end of this year all of which have been summarized in the wavetiga trading group,Neutral
2024-02-28 10:02:03+00:00,so time and effort are indeed the price that must be paid so that you and your partner can get a view of which stocks are much more interesting than asii for the next few months or until the end of this year,Neutral
2024-02-28 10:02:00+00:00,if your goal is to buy and hold for the next few months or until the end of this year i think there are still many other stocks that are much more interesting than asii,Neutral
2024-02-28 10:01:57+00:00,a little discussion about asii which is currently trending and being discussed in one of the stock communities,Neutral
2024-02-28 07:59:00+00:00,after the asii financial report is out hopefully the share price will go up,Positive
2024-02-28 06:17:48+00:00,but can asii shares really reach rp again check out the full review of projections if you invest in asii shares since here acst asgr,Neutral
2024-02-28 06:17:40+00:00,from studies it was determined that there is a risk that asii shares will record a slight decline in net profit in and start to increase slightly in here asiis profit margin conditions are expected to decline further we predict that the cause is in untr and aali,Negative
2024-02-28 06:17:32+00:00,apart from that one of asiis overperforming businesses is in the financial sector one of the most underperforming businesses is in palm oil plantations aali so what will happen to asiis shares next,Negative
2024-02-28 06:05:00+00:00,pt astra international tbk asii has published its financial report asiis revenue grew compared to the same period in and net profit attributable to owners of the parent entity increased,Positive
2024-02-28 05:05:53+00:00,shm asii is a bad bastard the foreign bastard,Negative
2024-02-28 04:29:08+00:00,how do you calculate asiis profit from for example untr min the untr shares owned by asii are multiplied by untrs eps right,Neutral
2024-02-28 04:18:53+00:00,wirg is not checking sir haha fundamentalists are still delok asii admf the same stocks bank plus crypto huehhehe,Positive
2024-02-28 03:44:33+00:00,astra asii proposes final dividend of rp per share total rp trillion,Positive
2024-02-28 03:27:10+00:00,foreign investors sell asii and goto shares bsi becomes favorite,Negative
2024-02-28 03:15:27+00:00,info asii is still available or not,Neutral
2024-02-28 02:44:31+00:00,astras net profit asii soared to idr trillion in up yearonyear yoy the issuer also plans to distribute a final dividend for the financial year of idr per share at the current share price of idr the dividend yield is around,Positive
2024-02-28 02:35:10+00:00,ihsg opens up to asii untr stocks speed up,Positive
2024-02-28 02:23:34+00:00,ihsg today opened slightly up but vktr jarr and asii shares soared,Positive
2024-02-28 01:03:09+00:00,astra group stock outlook asii untr auto aali after earnings accelerate,Positive
2024-02-27 23:47:08+00:00,asii valuation okay moderate but this is normal asii is not to be bought for a year and immediately fly bagger this is a typical defensive stock saved regularly liquid rising slowly dividends flow no need to go all in suitable for investment thats all for now hopefully its good,Positive
2024-02-27 23:35:10+00:00,astra group share outlook asii after profit climbs to rp trillion,Positive
2024-02-27 23:26:01+00:00,asii ill give you another picture of the number of employees so that youre really sure that this is a really big company guys big so that everyone can hold on to your shares well,Positive
2024-02-27 23:12:18+00:00,back to the basic analysis the composition of controlling shareholders of asii is still above safe,Positive
2024-02-27 12:30:16+00:00,asiis financial report is out guys flying tomorrow the final dividend will also be proposed at the april gms at rp per share,Positive
2024-02-27 11:54:07+00:00,astras board of directors asii will propose the amount of dividends at the agm in april,Neutral
2024-02-27 11:43:06+00:00,pt astra international tbk asii consolidated net income in is idr trillion,Neutral
2024-02-27 11:42:41+00:00,breast milk is cheap it should have gone up a bit,Positive
2024-02-27 09:36:57+00:00,anjirrr lk asii boyyy deserves yesterday celeb trader show all in seroc m shm,Positive
2024-02-27 09:00:02+00:00,astra asii stocks back in the red at determination level,Negative
2024-02-27 04:15:07+00:00,astra group shares plunge asii leads decline,Negative
2024-02-26 01:35:06+00:00,ihsg prone to correction check recommendations for adro antm asii shares,Negative
2024-02-25 23:45:01+00:00,check the recommended adro antm asii cpin indf stocks for today,Neutral
2024-02-23 04:44:33+00:00,asii imas vktr stocks have the opportunity to benefit from electric car tax incentives,Positive
2024-02-22 02:32:34+00:00,ihsg opens sluggish asii bren and tpia stocks drift in the green zone,Positive
